"","GEOID","r_stat"
"28451","29510127000","Urban"
"28452","29510127400","Urban"
"28453","29510123100","Urban"
"28454","29510126600","Urban"
"28455","29510114102","Urban"
"28456","29510116302","Urban"
"28457","29510116301","Urban"
"28458","29510119101","Urban"
"28459","29510114101","Urban"
"28460","29510127100","Urban"
"28461","29510127200","Urban"
"28462","29510127300","Urban"
"28463","29510127500","Urban"
"28464","29019000300","Urban"
"28465","29510127600","Urban"
"28466","29019000500","Urban"
"28467","29095013615","Urban"
"28468","29165030211","Urban"
"28469","29165030210","Urban"
"28470","29021000200","Urban"
"28471","29021000400","Urban"
"28472","29021000500","Urban"
"28473","29021000600","Urban"
"28474","29021000900","Urban"
"28475","29021001100","Urban"
"28476","29021001500","Urban"
"28477","29021001200","Urban"
"28478","29095015300","Urban"
"28479","29095015200","Urban"
"28480","29095015900","Urban"
"28481","29095015800","Urban"
"28482","29095017100","Urban"
"28483","29189211202","Urban"
"28484","29047021208","Urban"
"28485","29047021307","Urban"
"28486","29510106400","Urban"
"28487","29510125600","Urban"
"28488","29510125700","Urban"
"28489","29510123300","Urban"
"28490","29510124100","Urban"
"28491","29510124200","Urban"
"28492","29510124300","Urban"
"28493","29510123200","Urban"
"28494","29510124600","Urban"
"28495","29510125500","Urban"
"28496","29077002502","Urban"
"28497","29019001201","Urban"
"28498","29077000502","Urban"
"28499","29077000501","Urban"
"28500","29077002402","Urban"
"28501","29189210926","Urban"
"28502","29183310400","Urban"
"28503","29097010700","Urban"
"28504","29097011000","Urban"
"28505","29183311311","Urban"
"28506","29183311203","Urban"
"28507","29095013210","Urban"
"28508","29095016000","Urban"
"28509","29095016600","Urban"
"28510","29097010800","Urban"
"28511","29097010500","Urban"
"28512","29097010100","Urban"
"28513","29077005700","Urban"
"28514","29095016300","Urban"
"28515","29095980101","Urban"
"28516","29095016500","Urban"
"28517","29095008900","Urban"
"28518","29095013208","Urban"
"28519","29095012906","Urban"
"28520","29095013606","Urban"
"28521","29095015500","Urban"
"28522","29095018600","Urban"
"28523","29095017000","Urban"
"28524","29095016100","Urban"
"28525","29095016200","Urban"
"28526","29095017500","Urban"
"28527","29095016400","Urban"
"28528","29095016700","Urban"
"28529","29095017800","Urban"
"28530","29095017200","Urban"
"28531","29095016900","Urban"
"28532","29095017300","Urban"
"28533","29095017400","Urban"
"28534","29095017700","Urban"
"28535","29095017600","Urban"
"28536","29095018000","Urban"
"28537","29183310502","Urban"
"28538","29183310501","Urban"
"28539","29183310601","Urban"
"28540","29021001600","Urban"
"28541","29021001700","Urban"
"28542","29021001800","Urban"
"28543","29021003001","Urban"
"28544","29021003002","Urban"
"28545","29165030004","Urban"
"28546","29165030214","Urban"
"28547","29165030212","Urban"
"28548","29165030213","Urban"
"28549","29077001800","Urban"
"28550","29077001900","Urban"
"28551","29077002600","Urban"
"28552","29077002700","Urban"
"28553","29077002800","Urban"
"28554","29077002900","Urban"
"28555","29510101800","Urban"
"28556","29510102100","Urban"
"28557","29510102200","Urban"
"28558","29510101100","Urban"
"28559","29077002200","Urban"
"28560","29510101200","Urban"
"28561","29510101300","Urban"
"28562","29510101400","Urban"
"28563","29510101500","Urban"
"28564","29183310301","Urban"
"28565","29510112100","Urban"
"28566","29510116500","Urban"
"28567","29077003300","Urban"
"28568","29077000200","Urban"
"28569","29077000600","Urban"
"28570","29183310302","Urban"
"28571","29510110300","Urban"
"28572","29077000300","Urban"
"28573","29077000400","Urban"
"28574","29077000700","Urban"
"28575","29077000800","Urban"
"28576","29165030102","Urban"
"28577","29165030201","Urban"
"28578","29019000900","Urban"
"28579","29077000900","Urban"
"28580","29077001000","Urban"
"28581","29077001100","Urban"
"28582","29077001200","Urban"
"28583","29077001301","Urban"
"28584","29077001302","Urban"
"28585","29077001500","Urban"
"28586","29077001700","Urban"
"28587","29077003100","Urban"
"28588","29077003200","Urban"
"28589","29019000600","Urban"
"28590","29077003600","Urban"
"28591","29077003900","Urban"
"28592","29077005500","Urban"
"28593","29077002300","Urban"
"28594","29095014601","Urban"
"28595","29095014603","Urban"
"28596","29095014604","Urban"
"28597","29095014701","Urban"
"28598","29095014702","Urban"
"28599","29019002200","Urban"
"28600","29047021303","Urban"
"28601","29047020201","Urban"
"28602","29047020400","Urban"
"28603","30063001001","Urban"
"28604","30063001002","Urban"
"28605","30063000502","Urban"
"28606","30063000203","Urban"
"28607","30063000501","Urban"
"28608","30111001806","Urban"
"28609","30013000800","Urban"
"28610","30013001000","Urban"
"28611","30111001702","Urban"
"28612","30111001100","Urban"
"28613","30111000600","Urban"
"28614","30111001000","Urban"
"28615","30111001200","Urban"
"28616","30111001804","Urban"
"28617","30111001703","Urban"
"28618","30063001200","Urban"
"28619","30063001303","Urban"
"28620","30013000900","Urban"
"28621","30063001100","Urban"
"28622","30111000402","Urban"
"28623","30031000701","Urban"
"28624","30111000705","Urban"
"28625","30111000401","Urban"
"28626","30031000900","Urban"
"28627","30031000800","Urban"
"28628","30063000300","Urban"
"28629","31109003721","Urban"
"28630","31109003723","Urban"
"28631","31109003724","Urban"
"28632","31153010505","Urban"
"28633","31109003005","Urban"
"28634","31109003004","Urban"
"28635","31109003722","Urban"
"28636","31079000300","Urban"
"28637","31055006804","Urban"
"28638","31055005902","Urban"
"28639","31055007441","Urban"
"28640","31055007451","Urban"
"28641","31055007452","Urban"
"28642","31055007101","Urban"
"28643","31055006805","Urban"
"28644","31055000200","Urban"
"28645","31055007431","Urban"
"28646","31055002100","Urban"
"28647","31055004400","Urban"
"28648","31055006703","Urban"
"28649","31055000500","Urban"
"28650","31055003401","Urban"
"28651","31055005200","Urban"
"28652","31055006303","Urban"
"28653","31055006504","Urban"
"28654","31055006505","Urban"
"28655","31055006506","Urban"
"28656","31055006603","Urban"
"28657","31055007445","Urban"
"28658","31055007446","Urban"
"28659","31055007447","Urban"
"28660","31055007448","Urban"
"28661","31055007449","Urban"
"28662","31055007450","Urban"
"28663","31055007453","Urban"
"28664","31055007455","Urban"
"28665","31055007454","Urban"
"28666","31055000300","Urban"
"28667","31055000400","Urban"
"28668","31055006604","Urban"
"28669","31055006701","Urban"
"28670","31055006704","Urban"
"28671","31055006803","Urban"
"28672","31055007435","Urban"
"28673","31055007436","Urban"
"28674","31055007439","Urban"
"28675","31055007440","Urban"
"28676","31055006605","Urban"
"28677","31055006606","Urban"
"28678","31055000600","Urban"
"28679","31055000700","Urban"
"28680","31055000800","Urban"
"28681","31055001100","Urban"
"28682","31055001200","Urban"
"28683","31055001600","Urban"
"28684","31055001800","Urban"
"28685","31055001900","Urban"
"28686","31055002000","Urban"
"28687","31055006806","Urban"
"28688","31055006903","Urban"
"28689","31055006904","Urban"
"28690","31055006905","Urban"
"28691","31055006906","Urban"
"28692","31055007001","Urban"
"28693","31055007002","Urban"
"28694","31055002200","Urban"
"28695","31055002300","Urban"
"28696","31055002400","Urban"
"28697","31055002500","Urban"
"28698","31055002600","Urban"
"28699","31055002700","Urban"
"28700","31055002800","Urban"
"28701","31055002900","Urban"
"28702","31055007003","Urban"
"28703","31055003000","Urban"
"28704","31055003100","Urban"
"28705","31055003200","Urban"
"28706","31055003300","Urban"
"28707","31055003402","Urban"
"28708","31055003500","Urban"
"28709","31055003600","Urban"
"28710","31055003700","Urban"
"28711","31055003800","Urban"
"28712","31055004000","Urban"
"28713","31055004200","Urban"
"28714","31055004300","Urban"
"28715","31055004500","Urban"
"28716","31055004600","Urban"
"28717","31055007102","Urban"
"28718","31055007460","Urban"
"28719","31055004700","Urban"
"28720","31055004800","Urban"
"28721","31055004900","Urban"
"28722","31055005000","Urban"
"28723","31055005100","Urban"
"28724","31055005300","Urban"
"28725","31055005400","Urban"
"28726","31055005500","Urban"
"28727","31055005600","Urban"
"28728","31055005700","Urban"
"28729","31055005800","Urban"
"28730","31055005901","Urban"
"28731","31055006000","Urban"
"28732","31055006101","Urban"
"28733","31055006102","Urban"
"28734","31055006202","Urban"
"28735","31055006301","Urban"
"28736","31055007470","Urban"
"28737","31109001102","Urban"
"28738","31109001002","Urban"
"28739","31109003716","Urban"
"28740","31109003714","Urban"
"28741","31109002001","Urban"
"28742","31079000700","Urban"
"28743","31079000800","Urban"
"28744","31109003713","Urban"
"28745","31109003301","Urban"
"28746","31109003104","Urban"
"28747","31109003103","Urban"
"28748","31109003607","Urban"
"28749","31109003609","Urban"
"28750","31109001001","Urban"
"28751","31109002702","Urban"
"28752","31109002800","Urban"
"28753","31109003601","Urban"
"28754","31109003704","Urban"
"28755","31109003708","Urban"
"28756","31109003801","Urban"
"28757","31109003802","Urban"
"28758","31109000700","Urban"
"28759","31109003002","Urban"
"28760","31109002300","Urban"
"28761","31109001600","Urban"
"28762","31109001700","Urban"
"28763","31109001800","Urban"
"28764","31109002100","Urban"
"28765","31109002200","Urban"
"28766","31109002701","Urban"
"28767","31109003003","Urban"
"28768","31109003102","Urban"
"28769","31109001101","Urban"
"28770","31109001003","Urban"
"28771","31109002002","Urban"
"28772","31109000600","Urban"
"28773","31109000800","Urban"
"28774","31109000900","Urban"
"28775","31109001200","Urban"
"28776","31109002400","Urban"
"28777","31109002500","Urban"
"28778","31109001900","Urban"
"28779","31109003709","Urban"
"28780","31109001301","Urban"
"28781","31109001500","Urban"
"28782","31109001400","Urban"
"28783","31109001302","Urban"
"28784","31109000201","Urban"
"28785","31109000202","Urban"
"28786","31109000300","Urban"
"28787","31109000400","Urban"
"28788","31109000500","Urban"
"28789","31055007465","Urban"
"28790","31055007466","Urban"
"28791","31055003900","Urban"
"28792","31055007474","Urban"
"28793","31055007472","Urban"
"28794","31153010207","Urban"
"28795","31153010104","Urban"
"28796","31153010105","Urban"
"28797","31055006302","Urban"
"28798","31055006400","Urban"
"28799","31055007406","Urban"
"28800","31055007407","Urban"
"28801","31055007408","Urban"
"28802","31055007409","Urban"
"28803","31055007424","Urban"
"28804","31055007432","Urban"
"28805","31055007433","Urban"
"28806","31055007434","Urban"
"28807","31055007456","Urban"
"28808","31055007457","Urban"
"28809","31055007458","Urban"
"28810","31055007461","Urban"
"28811","31055007462","Urban"
"28812","31055007463","Urban"
"28813","31055007464","Urban"
"28814","31055007442","Urban"
"28815","31055007443","Urban"
"28816","32031002413","Urban"
"28817","32003005362","Urban"
"28818","32003005860","Urban"
"28819","32003003661","Urban"
"28820","32003005361","Urban"
"28821","32003005866","Urban"
"28822","32003002901","Urban"
"28823","32003005865","Urban"
"28824","32003005364","Urban"
"28825","32003005717","Urban"
"28826","32003001615","Urban"
"28827","32003001614","Urban"
"28828","32003002998","Urban"
"28829","32003002849","Urban"
"28830","32003005867","Urban"
"28831","32003005857","Urban"
"28832","32003005874","Urban"
"28833","32003007900","Urban"
"28834","32003002850","Urban"
"28835","32003005363","Urban"
"28836","32003005862","Urban"
"28837","32003003666","Urban"
"28838","32003005861","Urban"
"28839","32003002902","Urban"
"28840","32003005113","Urban"
"28841","32003002997","Urban"
"28842","32003005721","Urban"
"28843","32003005365","Urban"
"28844","32003005869","Urban"
"28845","32003003656","Urban"
"28846","32003003657","Urban"
"28847","32003005863","Urban"
"28848","32003005868","Urban"
"28849","32003005871","Urban"
"28850","32003003645","Urban"
"28851","32003005719","Urban"
"28852","32003003648","Urban"
"28853","32003003654","Urban"
"28854","32003003652","Urban"
"28855","32003005859","Urban"
"28856","32003005111","Urban"
"28857","32003005116","Urban"
"28858","32003003646","Urban"
"28859","32003003655","Urban"
"28860","32003005722","Urban"
"28861","32003003665","Urban"
"28862","32003003664","Urban"
"28863","32003005718","Urban"
"28864","32003003663","Urban"
"28865","32003003660","Urban"
"28866","32003003653","Urban"
"28867","32003003658","Urban"
"28868","32003003647","Urban"
"28869","32003003659","Urban"
"28870","32003005442","Urban"
"28871","32003003264","Urban"
"28872","32003003265","Urban"
"28873","32003003662","Urban"
"28874","32003005864","Urban"
"28875","32003005366","Urban"
"28876","32031001203","Urban"
"28877","32031001019","Urban"
"28878","32031003002","Urban"
"28879","32031002218","Urban"
"28880","32031001018","Urban"
"28881","32031003112","Urban"
"28882","32031000701","Urban"
"28883","32031000104","Urban"
"28884","32031001204","Urban"
"28885","32031000301","Urban"
"28886","32031000302","Urban"
"28887","32031001017","Urban"
"28888","32031003522","Urban"
"28889","32031003507","Urban"
"28890","32031001701","Urban"
"28891","32003003634","Urban"
"28892","32003003635","Urban"
"28893","32003003644","Urban"
"28894","32003003642","Urban"
"28895","32031000106","Urban"
"28896","32031000702","Urban"
"28897","32031003001","Urban"
"28898","32031001903","Urban"
"28899","32031001904","Urban"
"28900","32003005829","Urban"
"28901","32003002981","Urban"
"28902","32031000201","Urban"
"28903","32003004602","Urban"
"28904","32003004601","Urban"
"28905","32003005354","Urban"
"28906","32003005353","Urban"
"28907","32003005360","Urban"
"28908","32003002841","Urban"
"28909","32003005356","Urban"
"28910","32003003247","Urban"
"28911","32003005434","Urban"
"28912","32003005439","Urban"
"28913","32003002848","Urban"
"28914","32003000528","Urban"
"28915","32003000107","Urban"
"28916","32003000401","Urban"
"28917","32003000527","Urban"
"28918","32003002995","Urban"
"28919","32031002216","Urban"
"28920","32031002217","Urban"
"28921","32031002219","Urban"
"28922","32031003521","Urban"
"28923","32031001016","Urban"
"28924","32031000401","Urban"
"28925","32031000103","Urban"
"28926","32031001504","Urban"
"28927","32031002213","Urban"
"28928","32031000402","Urban"
"28929","32003002996","Urban"
"28930","32003002605","Urban"
"28931","32003004402","Urban"
"28932","32003004301","Urban"
"28933","32003004302","Urban"
"28934","32003000108","Urban"
"28935","32003005834","Urban"
"28936","32003005349","Urban"
"28937","32003002844","Urban"
"28938","32003000402","Urban"
"28939","32003002964","Urban"
"28940","32003002968","Urban"
"28941","32003002969","Urban"
"28942","32003005837","Urban"
"28943","32003005830","Urban"
"28944","32003005831","Urban"
"28945","32003002838","Urban"
"28946","32003005825","Urban"
"28947","32003005849","Urban"
"28948","32003005826","Urban"
"28949","32510000502","Urban"
"28950","32510000501","Urban"
"28951","32510000900","Urban"
